bowler,bowler_id,True Economy_death,True SR_death,dotpercentage_death,Containment_death,True Economy_middle,True SR_middle,dotpercentage_middle,Containment_middle,True Economy_powerplay,True SR_powerplay,dotpercentage_powerplay,Containment_powerplay
IC Pandey,340,-0.47934918648310365,-9.166666666666668,0.23529411764705882,0.8888888888888888,-0.3098978191245987,-8.256250000000001,0.33544303797468356,1.7096774193548387,-0.22126007097105393,-1.6217948717948723,0.583011583011583,2.849056603773585
IK Pathan,368,0.17998779239125184,0.17358822236871063,0.24733475479744135,1.303370786516854,-0.16001133144475865,5.378205128205128,0.3392,2.0784313725490198,0.4845061431894031,-6.09375,0.5639599555061179,2.755434782608696
IS Sodhi,402,6.342857142857144,8.0,0.5714285714285714,2.0,1.4074349442379175,1.5974025974025956,0.325,4.0,-1.9782608695652177,17.0,0.6666666666666666,2.6666666666666665
Imran Tahir,593,0.30718381998861943,-1.5887939221272553,0.27672955974842767,1.7254901960784315,-0.005872309287152433,7.729665071770338,0.3602150537634409,2.9130434782608696,0.32641591007349824,24.833333333333336,0.25925925925925924,1.0769230769230769
Iqbal Abdulla,503,-0.27319347319347287,-6.52910052910053,0.3333333333333333,1.8571428571428572,-0.42280573472958594,-2.2579384465070866,0.3132295719844358,2.4029850746268657,0.46454020383959005,9.770370370370372,0.4781021897810219,3.5405405405405403
J Botha,532,0.5450928381962861,0.2592592592592595,0.33653846153846156,2.3333333333333335,0.46043635882070433,-3.4945054945054963,0.36787564766839376,4.057142857142857,-0.9176326029080482,-23.023809523809526,0.4052631578947368,2.264705882352941
J Suchith,354,-3.6818181818181817,-1.0,0.3333333333333333,1.0,-0.6725924000032508,5.446428571428573,0.3143712574850299,1.9444444444444444,-0.2857142857142847,26.4,0.4305555555555556,2.066666666666667
J Syed Mohammad,336,-3.615384615384615,1.5,0.2777777777777778,1.25,-1.7924836601307188,9.675,0.20261437908496732,1.24,4.333333333333333,34.0,0.6111111111111112,5.5
J Theron,549,1.85576923076923,-1.8181818181818183,0.20833333333333334,1.4285714285714286,2.758499824745882,10.884615384615383,0.3888888888888889,4.2,-1.3957219251336905,41.0,0.421875,1.588235294117647
J Yadav,647,-1.8260869565217392,-2.8000000000000007,0.4166666666666667,1.6666666666666667,0.05574046766378782,-32.875,0.38613861386138615,4.875,-0.5932773109243703,-13.7,0.41333333333333333,2.48
JA Morkel,206,-0.18994565217391468,3.2948717948717956,0.2625,1.5272727272727273,0.6058689313435748,1.4818181818181841,0.35845213849287166,2.8852459016393444,-0.9489500860585203,-1.2857142857142847,0.44114285714285717,1.9014778325123152
JA Richardson,204,-1.6315789473684212,0.6666666666666661,0.16666666666666666,0.5,-1.902325581395349,10.8,0.26666666666666666,1.1428571428571428,-1.521358159912376,5.666666666666668,0.5454545454545454,2.0
JC Archer,380,2.0633043265106004,-2.5162790697674406,0.29573170731707316,1.5396825396825398,2.2649557473776225,19.833333333333332,0.46153846153846156,3.6666666666666665,3.361418545676149,14.848416289592762,0.6331360946745562,4.863636363636363
JD Ryder,467,-2.2714285714285722,-2.3181818181818183,0.24,0.75,-0.3104006163328208,-0.5888888888888886,0.35,2.8,-1.5999999999999996,24.0,0.5,1.5
JD Unadkat,527,-1.5172761618310524,1.6924019607843146,0.26094890510948904,1.0671641791044777,-0.5664431556955236,-4.927766032417196,0.2843601895734597,1.7307692307692308,0.09121240410764209,-4.353406593406596,0.43804034582132567,2.512396694214876
JDP Oram,236,1.616511127063891,2.3055555555555554,0.3,1.75,-2.329991645781119,-35.0,0.3148148148148148,1.7,-2.0094339622641506,-8.833333333333332,0.3867924528301887,1.64
JDS Neesham,523,-4.333333333333332,6.0,0.0,0.0,-0.9195531871285088,4.571428571428573,0.2804878048780488,1.7037037037037037,-2.896177062374244,-6.600000000000001,0.4857142857142857,1.4166666666666667
JE Taylor,139,-0.8288920056100988,15.583333333333332,0.34782608695652173,1.4545454545454546,-0.03455368161250494,6.833333333333332,0.5294117647058824,3.0,0.9523809523809526,15.0,0.4791666666666667,3.2857142857142856
JEC Franklin,64,-2.459999999999999,0.3333333333333339,0.2916666666666667,1.1666666666666667,-1.2164434755527882,3.1999999999999993,0.2631578947368421,1.5,-2.422187981510014,8.666666666666668,0.18181818181818182,1.0
JH Kallis,502,-0.7782955948950185,-0.2529411764705891,0.2542857142857143,1.0853658536585367,-0.09269041586519844,-9.523076923076925,0.33254437869822484,2.361344537815126,-0.21372059353824913,3.860000000000003,0.4547244094488189,2.5384615384615383
JJ Bumrah,299,1.7355712679748763,-1.0069105691056919,0.31536388140161725,1.9608938547486034,1.3406411556734517,8.89571150097466,0.39349112426035504,3.2839506172839505,1.185157992059608,-3.215151515151515,0.51431718061674,3.220689655172414
JJ van der Wath,41,-0.5806451612903221,4.5,0.2727272727272727,0.8571428571428571,-3.997566909975669,27.666666666666664,0.2777777777777778,0.625,-2.0864864864864856,44.0,0.6,2.25
JL Pattinson,74,0.6633366633366631,0.5166666666666675,0.358974358974359,1.75,-1.1007865374062558,11.871794871794872,0.28169014084507044,1.5384615384615385,-1.2568477772788498,0.6999999999999993,0.4215686274509804,1.8695652173913044
JO Holder,608,0.2404654169360061,4.502898550724638,0.2669683257918552,1.5128205128205128,-0.044026458798009926,-0.21814006888633486,0.30685920577617326,2.361111111111111,-1.2880251864331775,-2.569047619047616,0.43769968051118213,1.9855072463768115
JP Behrendorff,469,-8.391304347826088,-0.25,0.3333333333333333,0.6666666666666666,2.446776611694153,11.785714285714285,0.41379310344827586,4.0,-3.3947368421052637,7.333333333333332,0.4868421052631579,1.6818181818181819
JP Duminy,466,-0.24351297405189598,-6.071428571428571,0.25925925925925924,1.4,0.03554961339223617,-4.034509803921569,0.3296943231441048,3.1458333333333335,-0.7723360184119672,-28.753623188405793,0.43670886075949367,2.4642857142857144
JP Faulkner,166,0.17683312262958317,1.6287262872628716,0.25669642857142855,1.2637362637362637,-0.5032290162719022,0.6871794871794883,0.32653061224489793,2.0317460317460316,-0.5930663763481103,6.4432624113475185,0.4369747899159664,2.136986301369863
JPR Scantlebury-Searles,224,-8.304347826086957,5.5,0.3333333333333333,0.5,-3.0,-3.6000000000000014,0.16666666666666666,0.8333333333333334,-3.0,24.0,0.0,0.0
JR Hazlewood,429,-0.9584415584415602,1.3999999999999986,0.2922077922077922,1.25,0.18940100765068024,15.911764705882351,0.4057971014492754,3.111111111111111,1.5380952380952397,2.1710526315789487,0.4984126984126984,2.6166666666666667
JR Hopes,28,-2.3798076923076934,-0.2666666666666657,0.18269230769230768,0.7307692307692307,0.10698412698412874,-8.517857142857146,0.3422222222222222,1.8780487804878048,-2.141711229946525,0.6000000000000014,0.5294117647058824,1.8
JW Hastings,146,3.5032258064516117,5.5,0.5,2.5,6.1875,36.0,0.5,3.0,0.48095238095237924,-18.5,0.5555555555555556,1.8181818181818181
Jaskaran Singh,586,-1.7082228116710887,13.733333333333333,0.27586206896551724,0.6666666666666666,-2.078688524590163,-7.125,0.4,1.5,0.3899999999999997,0.0,0.475,2.7142857142857144
Joginder Sharma,488,-2.8382352941176485,-7.2857142857142865,0.21568627450980393,0.7333333333333333,-1.0337190742218674,5.433333333333334,0.2737430167597765,1.6896551724137931,-2.2048192771084327,17.5,0.4583333333333333,1.5714285714285714
K Gowtham,421,-4.235294117647058,-5.166666666666666,0.23529411764705882,0.5714285714285714,-0.1707285622179242,0.07142857142857295,0.3191489361702128,2.2058823529411766,0.2884466270354089,2.9107142857142847,0.3835616438356164,1.75
K Khejroliya,15,2.1283422459893053,-3.8000000000000007,0.11764705882352941,0.6666666666666666,-1.0175794455713323,-12.0,0.3103448275862069,1.8,-4.530405405405405,-3.666666666666666,0.3125,0.8333333333333334
K Rabada,567,0.23373376695205828,5.322222222222223,0.3562753036437247,1.6923076923076923,0.7433728098637253,7.393650793650796,0.4,3.1363636363636362,-0.2968476357267953,3.4579124579124567,0.4413309982486865,2.230088495575221
K Santokie,538,-5.492753623188406,-11.0,0.21739130434782608,0.625,1.2608695652173907,9.333333333333334,0.5,1.5,-2.888888888888891,0.0,0.3888888888888889,1.75
KA Jamieson,637,-3.6491228070175428,-8.5,0.2222222222222222,0.8,0.8762677484787016,16.77777777777778,0.4827586206896552,2.8,-1.1514907332796112,11.0,0.46078431372549017,1.88
KA Pollard,632,-1.6095493224078155,0.04313725490196063,0.2634730538922156,1.1428571428571428,-0.46013978678462486,1.9867284337047693,0.27651858567543064,1.90625,-2.4920095205712354,0.6000000000000014,0.35294117647058826,1.2
KAJ Roach,514,-2.0406504065040636,-4.333333333333334,0.1111111111111111,0.2857142857142857,-0.8085106382978724,6.800000000000001,0.5,3.0,1.282051282051281,8.0,0.6666666666666666,2.4
KC Cariappa,609,2.2638655462184865,5.5,0.23529411764705882,1.3333333333333333,-0.8676496401614884,-11.37037037037037,0.2654320987654321,1.4827586206896552,-2.587121212121211,8.0,0.3888888888888889,1.4
KH Pandya,372,1.1020166697341782,0.8975155279503095,0.3561643835616438,2.4761904761904763,0.5519774671414108,-9.714649681528662,0.2857142857142857,2.786324786324786,0.28295662943291955,-1.9975369458128078,0.41597796143250687,2.3968253968253967
KJ Abbott,171,-3.0,-14.4,0.20833333333333334,0.5555555555555556,-1.7133271202236724,4.0,0.3448275862068966,1.25,-1.177235772357724,94.0,0.3170731707317073,1.1818181818181819
KK Ahmed,384,0.30920021520971375,1.7278911564625847,0.3271889400921659,1.5777777777777777,-0.596878612716762,5.56023222060958,0.35260115606936415,2.103448275862069,-0.6560343995553612,9.703529411764706,0.47480106100795755,2.2098765432098766
KK Cooper,168,0.7268235294117638,-2.548780487804878,0.288,1.7142857142857142,0.32882473289383984,8.543859649122805,0.32547169811320753,2.6538461538461537,0.9307673918240482,0.1309523809523796,0.48314606741573035,3.0714285714285716
KL Nagarkoti,618,-2.2314606741573026,-15.166666666666666,0.36666666666666664,1.375,-2.0369467138153876,-6.333333333333332,0.22033898305084745,1.3,-2.1684210526315777,84.0,0.43333333333333335,1.8571428571428572
KM Asif,113,-5.7915057915057915,30.0,0.0,0.0,-3.5530303030303028,26.0,0.16666666666666666,0.75,1.25,40.0,0.625,2.142857142857143
KMA Paul,175,0.30944055944056004,-4.055555555555555,0.3333333333333333,1.7777777777777777,-0.5642197853071389,1.6714285714285744,0.3177570093457944,2.4285714285714284,-0.7241379310344822,23.0,0.3333333333333333,1.0
KMDN Kulasekara,258,3.321428571428571,-4.666666666666666,0.32142857142857145,3.0,0.625,42.0,0.16666666666666666,0.5,0.6071428571428568,20.833333333333336,0.5303030303030303,2.5
KP Appanna,383,-4.826086956521739,3.333333333333334,0.16666666666666666,0.5,-0.3167908065545859,14.931818181818183,0.32432432432432434,2.608695652173913,-1.3790849673202619,10.0,0.35294117647058826,1.2
KP Pietersen,360,-0.4772727272727266,-1.0,0.25,1.5,-0.3756497948016415,4.0,0.27906976744186046,2.769230769230769,3.666666666666665,9.0,0.6666666666666666,4.0
KR Sen,362,-2.6317907444668016,1.7777777777777786,0.3333333333333333,0.9333333333333333,0.02763090567968618,1.2666666666666693,0.3902439024390244,2.2857142857142856,-2.072289156626506,15.666666666666668,0.4166666666666667,1.4285714285714286
KV Sharma,218,-1.6642073778664006,-2.8205128205128194,0.32941176470588235,1.1666666666666667,-0.3029605263157906,6.714104996837445,0.33125,2.427480916030534,0.4460405601158861,4.445714285714285,0.40131578947368424,2.652173913043478
KW Richardson,145,-0.6808238743140649,-0.14166666666666572,0.2641509433962264,1.12,-0.8170289855072443,-20.545454545454547,0.25925925925925924,1.75,-0.5444964871194378,4.729411764705883,0.5178571428571429,2.9
Kamran Khan,619,-1.5255504777731623,14.95,0.27586206896551724,1.1428571428571428,-0.14666399519134377,6.366666666666665,0.30434782608695654,2.3333333333333335,-2.0887761572606216,9.388888888888888,0.4939759036144578,1.8636363636363635
Karanveer Singh,16,-4.527777777777777,6.771428571428571,0.375,1.2857142857142858,-1.4842671657503814,5.324786324786327,0.29518072289156627,1.8846153846153846,-6.25,12.0,0.5,1.2
Kartik Tyagi,416,1.683602001111728,8.291666666666668,0.3238095238095238,1.4782608695652173,-0.21850061818590483,-18.373333333333335,0.3548387096774194,2.0952380952380953,-2.507975317266271,-5.9375,0.4444444444444444,1.6470588235294117
Kuldeep Yadav,262,1.95369104579631,5.6410256410256405,0.32386363636363635,1.9655172413793103,-0.27928621233941353,-0.9883468834688323,0.2969569779643232,1.9652777777777777,2.5768194070080863,178.0,0.33962264150943394,3.0
L Ablish,548,3.8877005347593583,6.75,0.29411764705882354,2.5,-4.785714285714285,30.0,0.16666666666666666,0.3333333333333333,-6.699999999999999,3.0,0.25,0.5
L Balaji,651,-1.8491548807954246,-2.085789599808292,0.22964509394572025,1.0476190476190477,0.024495077734473902,3.623241590214068,0.3613138686131387,2.8285714285714287,0.14300920598388966,-1.1666666666666679,0.5204545454545455,2.8271604938271606
L Ngidi,17,2.909553606179456,6.399159663865547,0.33070866141732286,1.6153846153846154,0.9189189189189193,14.666666666666668,0.36666666666666664,2.75,0.927299392415672,7.660714285714285,0.5193798449612403,2.68
LE Plunkett,598,0.5959520239880067,-12.454545454545455,0.2391304347826087,1.375,-0.22550335570469748,-43.44444444444444,0.31666666666666665,1.9,-0.6482856132909145,-11.428571428571427,0.21951219512195122,1.0
LH Ferguson,524,-1.6341991508772455,-4.8217948717948715,0.296137339055794,1.2777777777777777,0.44571315190869143,0.11542288557214064,0.43322475570032576,2.66,-0.6412723997345218,16.482051282051284,0.45754716981132076,2.0638297872340425
LJ Wright,557,1.1046195652173907,-7.0,0.13043478260869565,0.6,0.20526656593999704,4.200000000000003,0.21951219512195122,1.2857142857142858,-2.275862068965518,23.0,0.3333333333333333,1.0
LR Shukla,571,-0.57683024939662,5.569444444444445,0.33766233766233766,1.7333333333333334,-0.931733930195147,-2.1388888888888893,0.37254901960784315,2.303030303030303,-5.234452554744526,2.3999999999999986,0.28,1.0
LS Livingstone,337,-1.5,-3.75,0.4166666666666667,1.6666666666666667,-1.1008695652173923,-1.0,0.25,1.5789473684210527,4.0,18.0,0.5,3.0
Lalit Yadav,465,-0.8478260869565215,-0.5,0.4166666666666667,2.5,-0.47722235902487053,-7.881818181818183,0.25190839694656486,2.0625,0.9840909090909093,-0.42857142857142705,0.4166666666666667,2.857142857142857
M Ashwin,440,2.0789315726290525,-7.666666666666666,0.31932773109243695,1.8095238095238095,0.11931124668429405,5.096153846153847,0.32102728731942215,2.4691358024691357,0.20037453183520526,-4.0,0.47191011235955055,1.75
M Jansen,169,-2.4631578947368418,-0.9444444444444446,0.21739130434782608,0.8333333333333334,-0.7551028624340752,2.4912280701754383,0.288135593220339,1.7,-0.8315504400812461,-8.818181818181817,0.4928571428571429,2.6538461538461537
M Kartik,179,1.8939784682140086,-5.036764705882353,0.1895424836601307,1.6111111111111112,0.16258330548602462,-10.383881230116646,0.33626097867001253,3.0454545454545454,0.3484392113910193,10.478260869565219,0.48295454545454547,2.65625
M Morkel,441,0.16648300587545428,1.905555555555555,0.2931937172774869,1.5555555555555556,-0.19391489361701986,-4.90909090909091,0.3586626139817629,2.2264150943396226,0.23162008889797114,0.045454545454546746,0.5382882882882883,2.9146341463414633
M Muralitharan,339,1.678362573099415,-0.4891304347826093,0.3814814814814815,2.395348837209302,1.386454677287972,-3.441095260009206,0.39476145930776424,3.94392523364486,1.3002506143701797,-25.208333333333332,0.5136986301369864,3.409090909090909
M Ntini,207,0.9473684210526319,-2.166666666666666,0.3142857142857143,1.5714285714285714,-0.31924882629108,10.399999999999999,0.4444444444444444,2.6666666666666665,0.47444717444717366,-6.0285714285714285,0.5405405405405406,2.962962962962963
M Prasidh Krishna,405,-0.12645405769773888,-4.506566604127579,0.34108527131782945,1.346938775510204,-0.4611903187655386,5.897926634768741,0.365296803652968,1.7777777777777777,-0.09591291392809786,-1.9097222222222214,0.4990512333965844,2.390909090909091
M Theekshana,205,6.22429906542056,-0.7727272727272734,0.40476190476190477,4.25,-0.47341659232827826,-16.928571428571427,0.27631578947368424,2.1,-0.6693418940609952,9.666666666666666,0.30337078651685395,1.9285714285714286
M de Lange,57,-2.905617977528088,7.800000000000001,0.23333333333333334,0.7777777777777778,-2.329411764705883,4.666666666666668,0.23529411764705882,1.3333333333333333,0.25423728813559343,29.5,0.4745762711864407,2.1538461538461537
MA Starc,119,2.45866935483871,4.55844155844156,0.3333333333333333,2.3703703703703702,0.8571887034659831,6.638888888888889,0.35365853658536583,2.6363636363636362,1.0496453900709213,-12.242424242424242,0.4929078014184397,2.9574468085106385
MC Henriques,638,0.5243902439024382,-7.0518518518518505,0.28125,1.2857142857142858,-0.1393646972855631,2.352777777777778,0.296583850931677,1.9895833333333333,-0.14264036418816328,7.621212121212121,0.43781094527363185,2.0
MF Maharoof,243,0.2693023255813962,1.7139423076923075,0.29,1.6111111111111112,1.3278688524590159,7.46153846153846,0.3958333333333333,4.75,-0.4448332087777702,10.733766233766234,0.4817073170731707,2.46875
MG Johnson,7,-0.005469283400397984,3.5483568075117375,0.3698630136986301,1.6615384615384616,-0.045774525421016676,-16.790697674418606,0.3961038961038961,2.259259259259259,-0.2747428199165389,-0.4542606516290739,0.49755301794453505,2.3461538461538463
MG Neser,200,-8.833333333333334,6.0,0.16666666666666666,0.3333333333333333,-0.22727272727272751,38.0,0.3333333333333333,1.0,-9.931034482758621,23.0,0.16666666666666666,0.3333333333333333
MJ McClenaghan,509,1.1245131918161366,2.286865431103948,0.307909604519774,1.676923076923077,-0.5833172541743963,-3.6434494195688245,0.368,1.7692307692307692,-0.3267927786220719,7.8849734042553195,0.4758942457231726,2.372093023255814
MJ Santner,8,3.25,4.0,0.4166666666666667,2.5,0.37565505194446924,-0.42857142857142705,0.3221476510067114,4.0,0.0463622399106276,-15.25,0.4805194805194805,2.3125
MM Ali,103,2.5752979414951227,-7.666666666666666,0.3333333333333333,2.6,0.7072199947320668,7.236660389202761,0.35106382978723405,3.3,1.5488695032935729,-18.166666666666668,0.5365853658536586,4.4
MM Patel,201,-1.494550890503442,-1.3144499178981945,0.2847682119205298,1.162162162162162,0.9385106644287067,7.839743589743591,0.4,3.7142857142857144,-0.5860374414976608,0.12587064676617032,0.5429017160686428,2.87603305785124
MM Sharma,223,-0.3179544988727194,-0.048494983277592496,0.2607843137254902,1.1981981981981982,0.5370329359248656,-3.77486631016043,0.3317972350230415,2.3225806451612905,-0.5826664110796953,3.5551209103840655,0.4621212121212121,2.165680473372781
MN Samuels,373,-1.977786918963389,1.7166666666666668,0.27450980392156865,1.2727272727272727,-0.7351256761056328,-7.46153846153846,0.32142857142857145,2.076923076923077,-0.226923076923077,-2.0,0.48717948717948717,3.4545454545454546
MP Stoinis,560,-1.4892518539378585,6.140583554376656,0.2537313432835821,0.8095238095238095,-0.8435566968244554,-2.7648809523809526,0.25440806045340053,1.463768115942029,-1.1252439817826936,28.73333333333333,0.2830188679245283,1.2
MR Marsh,14,0.4101085481682496,2.404040404040403,0.3068181818181818,1.2857142857142858,0.5321109912736546,4.530791788856305,0.3317972350230415,2.769230769230769,-3.6556451612903222,5.833333333333332,0.4875,1.7727272727272727
MS Gony,310,0.13132032474006472,-2.4396551724137936,0.2966101694915254,1.2962962962962963,-0.4162327397833465,14.80879120879121,0.35766423357664234,2.130434782608696,-1.279700773424623,-3.2614379084967347,0.4497907949790795,1.8695652173913044
Mohammad Asif,498,-0.9475324675324686,-2.25,0.2,0.7857142857142857,0.7698833510074241,-21.285714285714285,0.34146341463414637,2.0,-1.3806179775280896,-5.666666666666668,0.43820224719101125,1.56
Mohammad Nabi,454,-1.2329227323628213,-1.666666666666667,0.2631578947368421,1.25,-0.43065015479876134,-23.321428571428573,0.3157894736842105,2.25,1.7364212142537259,10.899999999999999,0.46938775510204084,3.6315789473684212
Mohammed Shami,25,-0.3359895918035445,4.03655462184874,0.2737030411449016,1.1590909090909092,-0.33086865393572484,-0.2513562386980084,0.3098958333333333,1.859375,0.8823623761241919,-4.360890302066771,0.499054820415879,2.4788732394366195
Mohammed Siraj,152,-0.36293430761515744,-2.9671669793621014,0.2938271604938272,1.2659574468085106,0.9737919652370115,-2.2833065810593887,0.43217665615141954,3.261904761904762,-0.3835666690117474,4.642857142857139,0.476027397260274,2.0291970802919708
Mohsin Khan,451,2.1125000000000007,4.945454545454545,0.375,2.25,2.390243902439024,-1.9565217391304337,0.4444444444444444,6.0,3.666099290780142,12.458333333333334,0.6702127659574468,5.25
Mujeeb Ur Rahman,434,-2.019607843137255,-5.020689655172415,0.3333333333333333,1.263157894736842,0.43772269658845,7.095652173913042,0.2920353982300885,2.5384615384615383,1.6658184902459707,20.085714285714285,0.4351145038167939,3.0
Mukesh Choudhary,353,-2.8910769230769233,-3.875,0.1794871794871795,0.6363636363636364,-0.8612538540596084,16.88888888888889,0.40476190476190477,1.8888888888888888,-0.804304828388597,9.636363636363637,0.49214659685863876,2.1363636363636362
Mustafizur Rahman,628,0.9123208478863081,-2.6364567332309274,0.32723112128146453,1.9066666666666667,0.602428180574555,0.7950819672131146,0.32558139534883723,2.210526315789474,1.0894909688013135,1.0,0.44047619047619047,3.0833333333333335
N Rana,47,8.058823529411764,11.0,0.3333333333333333,1.0,-1.1869323879606206,9.12962962962963,0.2376237623762376,1.0909090909090908,7.316638370118844,105.0,0.7368421052631579,4.666666666666667
ND Doshi,19,-0.8999999999999995,-4.5,0.5,3.0,-1.4769230769230761,64.0,0.38461538461538464,2.5,-0.6439393939393927,11.333333333333332,0.4444444444444444,1.3333333333333333
NLTC Perera,245,-2.856637168141594,-1.8730158730158735,0.24778761061946902,0.9180327868852459,-0.7686193732070841,-5.078571428571426,0.3204225352112676,2.022222222222222,-0.9224084121572957,2.5909090909090935,0.4519774011299435,2.2857142857142856
NM Coulter-Nile,504,-0.8682403060337336,3.5629370629370616,0.3292181069958848,1.5384615384615385,0.6149716988652978,3.916666666666668,0.4214876033057851,2.914285714285714,0.7315113759658622,-1.5076923076923094,0.5269121813031161,2.735294117647059
NT Ellis,72,-2.7371007371007376,1.333333333333334,0.2727272727272727,1.125,0.1197411003236235,-15.399999999999999,0.3055555555555556,1.8333333333333333,0.3600000000000003,0.0,0.5666666666666667,2.8333333333333335
Navdeep Saini,555,2.2255639097744364,-2.25,0.3684210526315789,1.8,-1.3399178457325416,-34.25641025641026,0.38857142857142857,1.837837837837838,-0.3527306967984929,-6.51923076923077,0.4888888888888889,2.2
O Thomas,508,3.9893617021276597,3.4000000000000004,0.25,1.5,3.594258373205742,20.666666666666668,0.2727272727272727,1.5,-2.25,-6.0,0.34375,1.1
OC McCoy,357,1.2994350282485883,3.875,0.4067796610169492,2.4,-1.4851460637068818,-3.3333333333333357,0.21686746987951808,1.2,2.6999999999999993,18.0,0.4166666666666667,1.6666666666666667
OF Smith,39,-6.134217067108533,13.5,0.35294117647058826,0.8571428571428571,-3.4188679245283033,2.444444444444443,0.35185185185185186,1.1176470588235294,-0.2941176470588234,33.0,0.5555555555555556,2.0
P Amarnath,485,-4.988586479367866,-9.555555555555555,0.17647058823529413,0.5,-3.1944039372949327,9.041666666666668,0.22115384615384615,0.8518518518518519,-2.3999999999999986,9.0,0.5,0.75
P Awana,96,-1.1030377668308713,1.9285714285714288,0.30952380952380953,1.2380952380952381,0.4012850701469759,2.2135007849293586,0.3920265780730897,2.744186046511628,-0.7771933306867806,15.492857142857144,0.4659090909090909,2.2363636363636363
P Kumar,80,-0.8490117306047509,-0.4358101720552092,0.24253075571177504,1.0454545454545454,0.01504801088378116,1.845238095238095,0.352112676056338,2.358490566037736,1.0785180448423324,-10.690575479566306,0.5314136125654451,3.159533073929961
P Negi,107,-1.1232182451694648,7.844444444444443,0.3246753246753247,1.25,0.1874716001298271,3.833333333333332,0.3299145299145299,2.643835616438356,-1.4906832298136647,9.0,0.4523809523809524,1.7272727272727273
